good,mean,bad,state_abb,date
366,34,14,ND,2020-04-10
104,28,16,OH,2020-04-10
366,366,26,OK,2020-04-10
366,193,22,OR,2020-04-10
366,366,167,PA,2020-04-10
366,33,15,RI,2020-04-10
366,366,25,SC,2020-04-10
366,45,16,SD,2020-04-10
366,96,23,TN,2020-04-10
366,366,79,TX,2020-04-10
366,55,18,UT,2020-04-10
366,366,17,VT,2020-04-10
366,34,17,VA,2020-04-10
366,366,51,WA,2020-04-10
366,104,19,WV,2020-04-10
366,96,22,WI,2020-04-10
366,366,12,WY,2020-04-10
366,191,29,AL,2020-04-11
366,115,12,AK,2020-04-11
366,77,21,AZ,2020-04-11
366,31,16,AR,2020-04-11
240,39,21,CA,2020-04-11
366,366,28,CO,2020-04-11
366,46,17,CT,2020-04-11
366,28,13,DE,2020-04-11
366,15,5,DC,2020-04-11
366,366,84,FL,2020-04-11
366,199,31,GA,2020-04-11
366,366,15,HI,2020-04-11
366,366,19,ID,2020-04-11
366,80,28,IL,2020-04-11
366,208,25,IN,2020-04-11
303,29,16,IA,2020-04-11
366,29,16,KS,2020-04-11
366,52,20,KY,2020-04-11
366,366,366,LA,2020-04-11
366,318,16,ME,2020-04-11
366,113,24,MD,2020-04-11
366,208,28,MA,2020-04-11
366,366,43,MI,2020-04-11
366,36,18,MN,2020-04-11
366,50,20,MS,2020-04-11
366,366,41,MO,2020-04-11
366,366,14,MT,2020-04-11
366,28,15,NE,2020-04-11
366,366,26,NV,2020-04-11
366,51,14,NH,2020-04-11
366,159,26,NJ,2020-04-11
366,39,15,NM,2020-04-11
366,366,366,NY,2020-04-11
366,111,27,NC,2020-04-11
366,35,14,ND,2020-04-11
212,30,17,OH,2020-04-11
366,366,26,OK,2020-04-11
366,199,19,OR,2020-04-11
366,366,58,PA,2020-04-11
366,33,15,RI,2020-04-11
366,257,24,SC,2020-04-11
366,54,16,SD,2020-04-11
366,82,21,TN,2020-04-11
366,366,70,TX,2020-04-11
366,52,18,UT,2020-04-11
366,366,18,VT,2020-04-11
366,33,16,VA,2020-04-11
366,366,39,WA,2020-04-11
366,106,17,WV,2020-04-11
366,91,21,WI,2020-04-11
366,366,11,WY,2020-04-11
366,155,24,AL,2020-04-12
366,120,12,AK,2020-04-12
366,71,21,AZ,2020-04-12
366,31,16,AR,2020-04-12
248,39,22,CA,2020-04-12
366,366,27,CO,2020-04-12
366,45,17,CT,2020-04-12
366,27,12,DE,2020-04-12
366,15,6,DC,2020-04-12
366,366,87,FL,2020-04-12
366,181,33,GA,2020-04-12
366,366,15,HI,2020-04-12
366,366,17,ID,2020-04-12
366,65,24,IL,2020-04-12
366,234,26,IN,2020-04-12
366,30,16,IA,2020-04-12
366,28,14,KS,2020-04-12
366,52,21,KY,2020-04-12
366,366,119,LA,2020-04-12
366,366,16,ME,2020-04-12
366,104,23,MD,2020-04-12
366,128,26,MA,2020-04-12
366,366,40,MI,2020-04-12
366,35,17,MN,2020-04-12
366,51,19,MS,2020-04-12
366,366,40,MO,2020-04-12
366,366,15,MT,2020-04-12
366,28,14,NE,2020-04-12
366,366,20,NV,2020-04-12
366,50,14,NH,2020-04-12
366,162,27,NJ,2020-04-12
366,39,14,NM,2020-04-12
366,366,366,NY,2020-04-12
366,108,28,NC,2020-04-12
366,36,15,ND,2020-04-12
366,34,19,OH,2020-04-12
366,316,24,OK,2020-04-12
366,223,19,OR,2020-04-12
366,366,55,PA,2020-04-12
366,34,15,RI,2020-04-12
366,143,23,SC,2020-04-12
366,63,16,SD,2020-04-12
366,69,23,TN,2020-04-12
366,366,51,TX,2020-04-12
366,50,19,UT,2020-04-12
366,366,17,VT,2020-04-12
366,31,16,VA,2020-04-12
366,366,29,WA,2020-04-12
366,110,17,WV,2020-04-12
366,85,22,WI,2020-04-12
366,366,12,WY,2020-04-12
366,126,21,AL,2020-04-13
366,121,12,AK,2020-04-13
366,68,20,AZ,2020-04-13
366,29,15,AR,2020-04-13
199,36,21,CA,2020-04-13
366,366,25,CO,2020-04-13
366,42,16,CT,2020-04-13
366,28,12,DE,2020-04-13
366,15,5,DC,2020-04-13
366,366,129,FL,2020-04-13
366,366,37,GA,2020-04-13
366,366,15,HI,2020-04-13
366,366,16,ID,2020-04-13
366,58,22,IL,2020-04-13
366,192,24,IN,2020-04-13
366,31,17,IA,2020-04-13
366,27,14,KS,2020-04-13
366,52,21,KY,2020-04-13
366,366,48,LA,2020-04-13
366,366,17,ME,2020-04-13
366,92,22,MD,2020-04-13
366,64,20,MA,2020-04-13
366,366,37,MI,2020-04-13
366,35,18,MN,2020-04-13
366,52,20,MS,2020-04-13
366,366,35,MO,2020-04-13
366,366,14,MT,2020-04-13
366,28,14,NE,2020-04-13
366,366,19,NV,2020-04-13
366,52,14,NH,2020-04-13
366,79,20,NJ,2020-04-13
366,39,15,NM,2020-04-13
366,366,366,NY,2020-04-13
366,103,25,NC,2020-04-13
366,36,14,ND,2020-04-13
366,39,20,OH,2020-04-13
366,303,24,OK,2020-04-13
366,210,19,OR,2020-04-13
366,366,46,PA,2020-04-13
366,34,14,RI,2020-04-13
366,121,19,SC,2020-04-13
366,69,15,SD,2020-04-13
366,60,20,TN,2020-04-13
366,366,45,TX,2020-04-13
366,47,18,UT,2020-04-13
366,366,15,VT,2020-04-13
366,31,16,VA,2020-04-13
366,366,34,WA,2020-04-13
366,114,18,WV,2020-04-13
366,78,19,WI,2020-04-13
366,366,11,WY,2020-04-13
366,99,21,AL,2020-04-14
366,126,12,AK,2020-04-14
366,66,20,AZ,2020-04-14
366,29,14,AR,2020-04-14
366,37,21,CA,2020-04-14
366,146,18,CO,2020-04-14
366,39,14,CT,2020-04-14
366,27,11,DE,2020-04-14
366,15,5,DC,2020-04-14
366,366,95,FL,2020-04-14
366,366,34,GA,2020-04-14
366,366,15,HI,2020-04-14
366,366,16,ID,2020-04-14
366,54,21,IL,2020-04-14
366,162,27,IN,2020-04-14
366,32,17,IA,2020-04-14
366,26,14,KS,2020-04-14
366,51,19,KY,2020-04-14
366,366,49,LA,2020-04-14
366,366,16,ME,2020-04-14
366,81,20,MD,2020-04-14
366,51,18,MA,2020-04-14
366,366,31,MI,2020-04-14
366,34,17,MN,2020-04-14
366,53,18,MS,2020-04-14
366,366,30,MO,2020-04-14
366,366,16,MT,2020-04-14
366,28,14,NE,2020-04-14
366,366,18,NV,2020-04-14
366,51,14,NH,2020-04-14
366,74,23,NJ,2020-04-14
366,39,14,NM,2020-04-14
366,366,366,NY,2020-04-14
366,91,25,NC,2020-04-14
366,37,13,ND,2020-04-14
366,47,22,OH,2020-04-14
366,287,21,OK,2020-04-14
366,192,16,OR,2020-04-14
366,366,39,PA,2020-04-14
366,32,13,RI,2020-04-14
366,134,21,SC,2020-04-14
366,76,16,SD,2020-04-14
366,53,18,TN,2020-04-14
366,366,40,TX,2020-04-14
366,48,17,UT,2020-04-14
366,366,13,VT,2020-04-14
366,30,15,VA,2020-04-14
366,366,36,WA,2020-04-14
366,109,16,WV,2020-04-14
366,75,20,WI,2020-04-14
366,366,11,WY,2020-04-14
366,85,20,AL,2020-04-15
366,135,11,AK,2020-04-15
366,72,19,AZ,2020-04-15
366,28,15,AR,2020-04-15
366,38,20,CA,2020-04-15
366,126,21,CO,2020-04-15
366,37,15,CT,2020-04-15
366,28,11,DE,2020-04-15
366,15,5,DC,2020-04-15
366,366,107,FL,2020-04-15
366,366,35,GA,2020-04-15
366,366,14,HI,2020-04-15
366,366,13,ID,2020-04-15
366,53,21,IL,2020-04-15
366,301,23,IN,2020-04-15
366,33,17,IA,2020-04-15
366,25,14,KS,2020-04-15
366,51,18,KY,2020-04-15
366,366,31,LA,2020-04-15
366,366,15,ME,2020-04-15
366,81,19,MD,2020-04-15
366,57,18,MA,2020-04-15
366,366,29,MI,2020-04-15
366,34,17,MN,2020-04-15
366,54,18,MS,2020-04-15
366,366,31,MO,2020-04-15
366,366,14,MT,2020-04-15
366,28,14,NE,2020-04-15
366,366,17,NV,2020-04-15
366,52,13,NH,2020-04-15
366,61,19,NJ,2020-04-15
366,38,14,NM,2020-04-15
366,366,366,NY,2020-04-15
366,96,21,NC,2020-04-15
366,38,13,ND,2020-04-15
366,72,25,OH,2020-04-15
366,211,21,OK,2020-04-15
366,193,17,OR,2020-04-15
366,366,34,PA,2020-04-15
366,32,14,RI,2020-04-15
366,118,19,SC,2020-04-15
366,89,13,SD,2020-04-15
366,50,19,TN,2020-04-15
366,366,43,TX,2020-04-15
366,47,16,UT,2020-04-15
366,366,15,VT,2020-04-15
366,30,15,VA,2020-04-15
366,366,32,WA,2020-04-15
366,118,16,WV,2020-04-15
366,72,19,WI,2020-04-15
366,366,11,WY,2020-04-15
366,78,18,AL,2020-04-16
366,125,11,AK,2020-04-16
366,69,17,AZ,2020-04-16
366,28,13,AR,2020-04-16
285,36,19,CA,2020-04-16
366,137,18,CO,2020-04-16
366,39,14,CT,2020-04-16
366,28,11,DE,2020-04-16
366,15,4,DC,2020-04-16
366,366,71,FL,2020-04-16
366,366,30,GA,2020-04-16
366,366,14,HI,2020-04-16
366,366,15,ID,2020-04-16
366,48,21,IL,2020-04-16
366,366,25,IN,2020-04-16
366,35,16,IA,2020-04-16
366,25,13,KS,2020-04-16
366,51,18,KY,2020-04-16
366,366,29,LA,2020-04-16
366,366,14,ME,2020-04-16
366,82,19,MD,2020-04-16
366,55,17,MA,2020-04-16
366,122,23,MI,2020-04-16
366,34,16,MN,2020-04-16
366,54,18,MS,2020-04-16
366,366,25,MO,2020-04-16
366,366,15,MT,2020-04-16
366,28,13,NE,2020-04-16
366,366,17,NV,2020-04-16
366,52,13,NH,2020-04-16
366,62,18,NJ,2020-04-16
366,36,13,NM,2020-04-16
366,366,366,NY,2020-04-16
366,98,22,NC,2020-04-16
366,39,14,ND,2020-04-16
366,216,25,OH,2020-04-16
366,166,19,OK,2020-04-16
366,181,16,OR,2020-04-16
366,366,38,PA,2020-04-16
366,31,13,RI,2020-04-16
366,116,18,SC,2020-04-16
366,86,14,SD,2020-04-16
366,45,17,TN,2020-04-16
366,366,40,TX,2020-04-16
366,46,16,UT,2020-04-16
366,366,11,VT,2020-04-16
366,30,14,VA,2020-04-16
366,366,30,WA,2020-04-16
366,118,16,WV,2020-04-16
366,75,20,WI,2020-04-16
366,366,11,WY,2020-04-16
366,65,17,AL,2020-04-17
366,121,11,AK,2020-04-17
366,69,18,AZ,2020-04-17
366,28,14,AR,2020-04-17
366,35,19,CA,2020-04-17
366,157,18,CO,2020-04-17
366,35,14,CT,2020-04-17
366,28,10,DE,2020-04-17
366,15,4,DC,2020-04-17
366,366,94,FL,2020-04-17
366,366,30,GA,2020-04-17
366,366,14,HI,2020-04-17
366,366,12,ID,2020-04-17
366,43,19,IL,2020-04-17
366,366,23,IN,2020-04-17
366,36,16,IA,2020-04-17
366,23,13,KS,2020-04-17
366,51,18,KY,2020-04-17
366,366,21,LA,2020-04-17
366,366,14,ME,2020-04-17
366,72,19,MD,2020-04-17
366,40,15,MA,2020-04-17
366,69,18,MI,2020-04-17
366,34,16,MN,2020-04-17
366,56,18,MS,2020-04-17
366,366,28,MO,2020-04-17
366,366,15,MT,2020-04-17
366,29,13,NE,2020-04-17
366,366,16,NV,2020-04-17
366,53,12,NH,2020-04-17
366,51,17,NJ,2020-04-17
366,35,12,NM,2020-04-17
366,366,366,NY,2020-04-17
366,96,22,NC,2020-04-17
366,39,14,ND,2020-04-17
366,366,35,OH,2020-04-17
366,130,18,OK,2020-04-17
366,171,15,OR,2020-04-17
366,366,41,PA,2020-04-17
366,30,13,RI,2020-04-17
366,112,18,SC,2020-04-17
366,83,13,SD,2020-04-17
366,40,17,TN,2020-04-17
366,366,35,TX,2020-04-17
366,46,15,UT,2020-04-17
366,366,11,VT,2020-04-17
366,28,14,VA,2020-04-17
366,366,31,WA,2020-04-17
366,126,15,WV,2020-04-17
366,70,18,WI,2020-04-17
366,366,10,WY,2020-04-17
366,60,17,AL,2020-04-18
366,117,11,AK,2020-04-18
366,61,15,AZ,2020-04-18
366,27,13,AR,2020-04-18
366,33,17,CA,2020-04-18
366,139,18,CO,2020-04-18
366,41,12,CT,2020-04-18
366,28,10,DE,2020-04-18
366,14,4,DC,2020-04-18
366,366,86,FL,2020-04-18
366,366,26,GA,2020-04-18
366,366,13,HI,2020-04-18
366,366,12,ID,2020-04-18
366,40,17,IL,2020-04-18
366,366,19,IN,2020-04-18
366,38,16,IA,2020-04-18
366,23,12,KS,2020-04-18
366,51,18,KY,2020-04-18
366,366,20,LA,2020-04-18
366,366,15,ME,2020-04-18
366,62,17,MD,2020-04-18
366,28,12,MA,2020-04-18
366,48,17,MI,2020-04-18
366,33,17,MN,2020-04-18
366,56,17,MS,2020-04-18
366,366,20,MO,2020-04-18
366,366,15,MT,2020-04-18
366,29,13,NE,2020-04-18
366,366,14,NV,2020-04-18
366,51,13,NH,2020-04-18
366,44,17,NJ,2020-04-18
366,34,12,NM,2020-04-18
366,366,366,NY,2020-04-18
366,90,20,NC,2020-04-18
366,40,13,ND,2020-04-18
366,366,35,OH,2020-04-18
366,109,18,OK,2020-04-18
366,167,15,OR,2020-04-18
366,366,27,PA,2020-04-18
366,29,11,RI,2020-04-18
366,99,15,SC,2020-04-18
366,81,11,SD,2020-04-18
366,37,15,TN,2020-04-18
366,366,31,TX,2020-04-18
366,44,14,UT,2020-04-18
366,366,12,VT,2020-04-18
366,28,14,VA,2020-04-18
366,366,23,WA,2020-04-18
366,136,15,WV,2020-04-18
366,68,18,WI,2020-04-18
366,366,10,WY,2020-04-18
366,54,15,AL,2020-04-19
366,120,11,AK,2020-04-19
366,56,14,AZ,2020-04-19
366,28,14,AR,2020-04-19
330,31,16,CA,2020-04-19
366,137,16,CO,2020-04-19
366,42,12,CT,2020-04-19
366,29,10,DE,2020-04-19
366,13,4,DC,2020-04-19
366,366,68,FL,2020-04-19
366,366,22,GA,2020-04-19
366,366,12,HI,2020-04-19
366,366,12,ID,2020-04-19
366,35,15,IL,2020-04-19
366,366,18,IN,2020-04-19
366,40,15,IA,2020-04-19
366,23,12,KS,2020-04-19
366,51,18,KY,2020-04-19
366,366,16,LA,2020-04-19
366,218,12,ME,2020-04-19
366,55,15,MD,2020-04-19
366,22,10,MA,2020-04-19
366,39,14,MI,2020-04-19
366,33,16,MN,2020-04-19
366,56,15,MS,2020-04-19
366,366,21,MO,2020-04-19
366,366,15,MT,2020-04-19
366,29,13,NE,2020-04-19
366,366,17,NV,2020-04-19
366,51,12,NH,2020-04-19
366,43,14,NJ,2020-04-19
366,34,12,NM,2020-04-19
366,366,28,NY,2020-04-19
366,88,19,NC,2020-04-19
366,40,12,ND,2020-04-19
366,366,43,OH,2020-04-19
366,95,16,OK,2020-04-19
366,144,15,OR,2020-04-19
366,366,27,PA,2020-04-19
366,29,10,RI,2020-04-19
366,82,14,SC,2020-04-19
366,72,12,SD,2020-04-19
366,36,15,TN,2020-04-19
366,244,26,TX,2020-04-19
366,44,13,UT,2020-04-19
366,366,12,VT,2020-04-19
366,27,13,VA,2020-04-19
366,366,24,WA,2020-04-19
366,150,15,WV,2020-04-19
366,66,16,WI,2020-04-19
366,366,11,WY,2020-04-19
366,51,14,AL,2020-04-20
366,143,11,AK,2020-04-20
366,53,13,AZ,2020-04-20
366,28,13,AR,2020-04-20
366,30,16,CA,2020-04-20
366,140,16,CO,2020-04-20
366,70,12,CT,2020-04-20
366,29,9,DE,2020-04-20
366,13,3,DC,2020-04-20
366,366,62,FL,2020-04-20
366,366,21,GA,2020-04-20
366,366,15,HI,2020-04-20
366,366,10,ID,2020-04-20
366,33,15,IL,2020-04-20
366,331,17,IN,2020-04-20
366,40,14,IA,2020-04-20
366,22,11,KS,2020-04-20
366,51,17,KY,2020-04-20
366,366,14,LA,2020-04-20
366,183,13,ME,2020-04-20
366,46,13,MD,2020-04-20
366,17,9,MA,2020-04-20
366,34,12,MI,2020-04-20
366,32,15,MN,2020-04-20
366,55,15,MS,2020-04-20
366,366,20,MO,2020-04-20
366,366,15,MT,2020-04-20
366,29,13,NE,2020-04-20
366,366,14,NV,2020-04-20
366,49,11,NH,2020-04-20
366,35,13,NJ,2020-04-20
366,32,11,NM,2020-04-20
366,366,16,NY,2020-04-20
366,80,19,NC,2020-04-20
366,40,12,ND,2020-04-20
366,366,33,OH,2020-04-20
366,98,15,OK,2020-04-20
366,156,13,OR,2020-04-20
366,366,20,PA,2020-04-20
366,27,10,RI,2020-04-20
366,67,14,SC,2020-04-20
366,69,11,SD,2020-04-20
366,33,14,TN,2020-04-20
366,150,23,TX,2020-04-20
366,45,13,UT,2020-04-20
366,366,10,VT,2020-04-20
366,26,12,VA,2020-04-20
366,366,21,WA,2020-04-20
366,154,15,WV,2020-04-20
366,65,17,WI,2020-04-20
366,366,11,WY,2020-04-20
366,49,13,AL,2020-04-21
366,140,10,AK,2020-04-21
366,53,14,AZ,2020-04-21
366,28,12,AR,2020-04-21
366,31,15,CA,2020-04-21
366,158,15,CO,2020-04-21
366,106,12,CT,2020-04-21
366,29,9,DE,2020-04-21
366,13,3,DC,2020-04-21
366,366,61,FL,2020-04-21
366,366,22,GA,2020-04-21
366,366,14,HI,2020-04-21
366,366,10,ID,2020-04-21
366,33,14,IL,2020-04-21
366,191,16,IN,2020-04-21
366,40,14,IA,2020-04-21
366,22,11,KS,2020-04-21
366,50,16,KY,2020-04-21
366,366,12,LA,2020-04-21
366,203,13,ME,2020-04-21
366,40,11,MD,2020-04-21
366,15,8,MA,2020-04-21
366,33,12,MI,2020-04-21
366,32,14,MN,2020-04-21
366,55,15,MS,2020-04-21
366,366,16,MO,2020-04-21
366,366,15,MT,2020-04-21
366,29,11,NE,2020-04-21
366,366,14,NV,2020-04-21
366,51,11,NH,2020-04-21
366,32,11,NJ,2020-04-21
366,32,10,NM,2020-04-21
366,52,12,NY,2020-04-21
366,74,16,NC,2020-04-21
366,41,12,ND,2020-04-21
366,366,38,OH,2020-04-21
366,100,15,OK,2020-04-21
366,142,12,OR,2020-04-21
366,366,19,PA,2020-04-21
366,26,9,RI,2020-04-21
366,64,12,SC,2020-04-21
366,66,11,SD,2020-04-21
366,32,12,TN,2020-04-21
366,137,19,TX,2020-04-21
366,45,14,UT,2020-04-21
366,366,11,VT,2020-04-21
366,25,11,VA,2020-04-21
366,366,18,WA,2020-04-21
366,165,15,WV,2020-04-21
366,62,14,WI,2020-04-21
366,366,10,WY,2020-04-21
366,48,13,AL,2020-04-22
366,147,10,AK,2020-04-22
366,54,13,AZ,2020-04-22
366,27,12,AR,2020-04-22
366,31,15,CA,2020-04-22
366,200,13,CO,2020-04-22
366,366,11,CT,2020-04-22
366,30,9,DE,2020-04-22
366,13,3,DC,2020-04-22
366,366,38,FL,2020-04-22
366,366,20,GA,2020-04-22
366,366,13,HI,2020-04-22
366,366,10,ID,2020-04-22
366,33,13,IL,2020-04-22
366,174,16,IN,2020-04-22
366,39,14,IA,2020-04-22
366,21,10,KS,2020-04-22
366,49,16,KY,2020-04-22
366,366,12,LA,2020-04-22
366,208,11,ME,2020-04-22
366,37,10,MD,2020-04-22
366,14,8,MA,2020-04-22
366,32,12,MI,2020-04-22
366,31,15,MN,2020-04-22
366,54,15,MS,2020-04-22
366,366,17,MO,2020-04-22
366,366,13,MT,2020-04-22
366,29,11,NE,2020-04-22
366,366,13,NV,2020-04-22
366,49,10,NH,2020-04-22
366,29,9,NJ,2020-04-22
366,31,11,NM,2020-04-22
366,46,10,NY,2020-04-22
366,73,16,NC,2020-04-22
366,40,11,ND,2020-04-22
366,366,29,OH,2020-04-22
366,93,15,OK,2020-04-22
366,152,14,OR,2020-04-22
366,366,16,PA,2020-04-22
366,26,8,RI,2020-04-22
366,67,13,SC,2020-04-22
366,68,10,SD,2020-04-22
366,32,11,TN,2020-04-22
366,157,18,TX,2020-04-22
366,45,12,UT,2020-04-22
366,366,11,VT,2020-04-22
366,24,12,VA,2020-04-22
366,366,17,WA,2020-04-22
366,164,14,WV,2020-04-22
366,63,15,WI,2020-04-22
366,366,11,WY,2020-04-22
366,46,13,AL,2020-04-23
366,151,11,AK,2020-04-23
366,52,12,AZ,2020-04-23
366,27,12,AR,2020-04-23
366,32,15,CA,2020-04-23
366,233,12,CO,2020-04-23
366,366,11,CT,2020-04-23
366,30,8,DE,2020-04-23
366,12,3,DC,2020-04-23
366,366,32,FL,2020-04-23
366,366,19,GA,2020-04-23
366,366,13,HI,2020-04-23
366,366,10,ID,2020-04-23
366,32,12,IL,2020-04-23
366,201,14,IN,2020-04-23
366,40,13,IA,2020-04-23
366,21,10,KS,2020-04-23
366,49,14,KY,2020-04-23
366,366,11,LA,2020-04-23
366,225,12,ME,2020-04-23
366,35,11,MD,2020-04-23
366,14,7,MA,2020-04-23
366,31,11,MI,2020-04-23
366,31,13,MN,2020-04-23
366,52,13,MS,2020-04-23
366,366,16,MO,2020-04-23
366,366,14,MT,2020-04-23
366,27,11,NE,2020-04-23
366,366,12,NV,2020-04-23
366,48,11,NH,2020-04-23
366,29,8,NJ,2020-04-23
366,32,10,NM,2020-04-23
366,45,8,NY,2020-04-23
366,74,15,NC,2020-04-23
366,40,11,ND,2020-04-23
366,366,28,OH,2020-04-23
366,89,13,OK,2020-04-23
366,174,13,OR,2020-04-23
366,366,15,PA,2020-04-23
366,25,8,RI,2020-04-23
366,66,12,SC,2020-04-23
366,72,11,SD,2020-04-23
366,32,11,TN,2020-04-23
366,181,18,TX,2020-04-23
366,42,11,UT,2020-04-23
366,366,10,VT,2020-04-23
366,24,10,VA,2020-04-23
366,366,16,WA,2020-04-23
366,171,12,WV,2020-04-23
366,61,15,WI,2020-04-23
366,366,10,WY,2020-04-23
